Date,City,Source,Tickets Sold,Revenue,Season,Num_Shows,Capacity
07-Dec-22,Edmonton,Archtics,8,$376.98 ,2022,6,12000
07-Dec-22,Calgary,Archtics,9,$350.01 ,2022,10,20000
07-Dec-22,Edmonton,Ticketmaster,204,"$18,840.11 ",2022,6,12000
07-Dec-22,Calgary,Ticketmaster,305,"$29,495.12 ",2022,10,20000
08-Dec-22,Edmonton,Archtics,20,$922.65 ,2022,6,12000
08-Dec-22,Calgary,Archtics,69,"$7,689.15 ",2022,10,20000
08-Dec-22,Edmonton,Ticketmaster,204,"$18,396.50 ",2022,6,12000
08-Dec-22,Calgary,Ticketmaster,227,"$20,730.18 ",2022,10,20000
09-Dec-22,Edmonton,Archtics,8,$528.07 ,2022,6,12000
09-Dec-22,Calgary,Archtics,19,"$1,140.51 ",2022,10,20000
09-Dec-22,Edmonton,Ticketmaster,146,"$14,711.26 ",2022,6,12000
09-Dec-22,Calgary,Ticketmaster,247,"$23,047.80 ",2022,10,20000
10-Dec-22,Edmonton,Archtics,5,$535.11 ,2022,6,12000
10-Dec-22,Calgary,Archtics,9,$988.29 ,2022,10,20000
10-Dec-22,Edmonton,Ticketmaster,117,"$12,244.29 ",2022,6,12000
10-Dec-22,Calgary,Ticketmaster,219,"$20,834.61 ",2022,10,20000
11-Dec-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
11-Dec-22,Calgary,Archtics,7,$360.61 ,2022,10,20000
11-Dec-22,Edmonton,Ticketmaster,17,"$1,600.79 ",2022,6,12000
11-Dec-22,Calgary,Ticketmaster,285,"$26,917.75 ",2022,10,20000
12-Dec-22,Edmonton,Archtics,-18,$0.00 ,2022,6,12000
12-Dec-22,Edmonton,Ticketmaster,0,$0.00 ,2022,6,12000
12-Dec-22,Calgary,Archtics,6,"$1,743.02 ",2022,10,20000
12-Dec-22,Calgary,Ticketmaster,223,"$22,565.55 ",2022,10,20000
13-Dec-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
13-Dec-22,Edmonton,Ticketmaster,0,$0.00 ,2022,6,12000
13-Dec-22,Calgary,Archtics,34,"$2,332.65 ",2022,10,20000
13-Dec-22,Calgary,Ticketmaster,281,"$28,999.43 ",2022,10,20000
14-Dec-22,Edmonton,Archtics,0,$0.00 ,2022,6,12000
14-Dec-22,Edmonton,Ticketmaster,0,$0.00 ,2022,6,12000
14-Dec-22,Calgary,Archtics,29,"$1,593.81 ",2022,10,20000
14-Dec-22,Calgary,Ticketmaster,213,"$20,281.79 ",2022,10,20000
15-Dec-22,Calgary,Archtics,22,"$1,123.77 ",2022,10,20000
15-Dec-22,Calgary,Ticketmaster,203,"$19,205.12 ",2022,10,20000
16-Dec-22,Calgary,Archtics,39,"$3,039.44 ",2022,10,20000
16-Dec-22,Calgary,Ticketmaster,242,"$24,862.82 ",2022,10,20000
17-Dec-22,Calgary,Archtics,16,$893.92 ,2022,10,20000
17-Dec-22,Calgary,Ticketmaster,231,"$21,901.11 ",2022,10,20000
18-Dec-22,Calgary,Archtics,6,$167.56 ,2022,10,20000
18-Dec-22,Calgary,Ticketmaster,227,"$21,535.37 ",2022,10,20000
19-Dec-22,Calgary,Archtics,24,"$1,673.61 ",2022,10,20000
19-Dec-22,Calgary,Ticketmaster,200,"$19,476.55 ",2022,10,20000
20-Dec-22,Calgary,Archtics,18,"$1,414.63 ",2022,10,20000
20-Dec-22,Calgary,Ticketmaster,206,"$19,335.44 ",2022,10,20000
21-Dec-22,Calgary,Archtics,30,"$2,200.85 ",2022,10,20000
21-Dec-22,Calgary,Ticketmaster,104,"$11,550.72 ",2022,10,20000
22-Dec-22,Calgary,Archtics,15,"$1,193.81 ",2022,10,20000
22-Dec-22,Calgary,Ticketmaster,100,"$10,867.00 ",2022,10,20000
23-Dec-22,Calgary,Archtics,7,$539.94 ,2022,10,20000
23-Dec-22,Calgary,Ticketmaster,63,"$7,100.91 ",2022,10,20000
24-Dec-22,Calgary,Archtics,3,$209.52 ,2022,10,20000
24-Dec-22,Calgary,Ticketmaster,30,"$3,374.10 ",2022,10,20000
03-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
03-Apr-23,Calgary,Archtics,2,$213.80 ,2023,10,20000
04-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
04-Apr-23,Calgary,Archtics,3,$247.58 ,2023,10,20000
05-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
05-Apr-23,Calgary,Archtics,2,$88.86 ,2023,10,20000
06-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
06-Apr-23,Calgary,Archtics,5,$568.79 ,2023,10,20000
07-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
07-Apr-23,Calgary,Archtics,3,$354.99 ,2023,10,20000
08-Apr-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
08-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
09-Apr-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
09-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
10-Apr-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
10-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
11-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
11-Apr-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
11-Apr-23,Calgary,Archtics,9,"$1,030.68 ",2023,10,20000
11-Apr-23,Edmonton,Archtics,10,"$1,247.62 ",2023,6,12000
12-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
12-Apr-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
12-Apr-23,Edmonton,Archtics,5,$534.50 ,2023,6,12000
12-Apr-23,Calgary,Archtics,6,$266.58 ,2023,10,20000
13-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
13-Apr-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
13-Apr-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
13-Apr-23,Calgary,Archtics,2,$128.48 ,2023,10,20000
14-Apr-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
14-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
14-Apr-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
14-Apr-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
15-Apr-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
15-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
15-Apr-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
15-Apr-23,Edmonton,Archtics,2,$283.90 ,2023,6,12000
16-Apr-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
16-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
16-Apr-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
16-Apr-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
17-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
17-Apr-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
17-Apr-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
17-Apr-23,Calgary,Archtics,5,$429.38 ,2023,10,20000
18-Apr-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
18-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
18-Apr-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
18-Apr-23,Edmonton,Archtics,2,$283.90 ,2023,6,12000
19-Apr-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
19-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
19-Apr-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
19-Apr-23,Edmonton,Archtics,2,$183.34 ,2023,6,12000
20-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
20-Apr-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
20-Apr-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
20-Apr-23,Calgary,Archtics,2,$283.90 ,2023,10,20000
21-Apr-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
21-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
21-Apr-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
21-Apr-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
22-Apr-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
22-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
22-Apr-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
22-Apr-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
23-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
23-Apr-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
23-Apr-23,Calgary,Archtics,3,$355.75 ,2023,10,20000
23-Apr-23,Edmonton,Archtics,3,$230.81 ,2023,6,12000
24-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
24-Apr-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
24-Apr-23,Calgary,Archtics,1,$106.90 ,2023,10,20000
24-Apr-23,Edmonton,Archtics,1,$71.85 ,2023,6,12000
25-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
25-Apr-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
25-Apr-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
25-Apr-23,Calgary,Archtics,11,"$1,246.00 ",2023,10,20000
26-Apr-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
26-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
26-Apr-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
26-Apr-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
27-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
27-Apr-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
27-Apr-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
27-Apr-23,Calgary,Archtics,6,$595.71 ,2023,10,20000
28-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
28-Apr-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
28-Apr-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
28-Apr-23,Calgary,Archtics,2,$213.80 ,2023,10,20000
29-Apr-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
29-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
29-Apr-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
29-Apr-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
30-Apr-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
30-Apr-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
30-Apr-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
30-Apr-23,Calgary,Archtics,8,$995.40 ,2023,10,20000
01-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
01-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
01-May-23,Calgary,Archtics,4,$473.32 ,2023,10,20000
01-May-23,Edmonton,Archtics,4,$473.32 ,2023,6,12000
02-May-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
02-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
02-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
02-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
03-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
03-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
03-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
03-May-23,Calgary,Archtics,1,$44.43 ,2023,10,20000
04-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
04-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
04-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
04-May-23,Calgary,Archtics,2,$213.80 ,2023,10,20000
05-May-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
05-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
05-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
05-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
06-May-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
06-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
06-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
06-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
07-May-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
07-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
07-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
07-May-23,Edmonton,Archtics,2,$236.66 ,2023,6,12000
08-May-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
08-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
08-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
08-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
09-May-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
09-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
09-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
09-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
10-May-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
10-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
10-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
10-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
11-May-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
11-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
11-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
11-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
12-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
12-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
12-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
12-May-23,Calgary,Archtics,2,$183.34 ,2023,10,20000
13-May-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
13-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
13-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
13-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
14-May-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
14-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
14-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
14-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
15-May-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
15-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
15-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
15-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
16-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
16-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
16-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
16-May-23,Calgary,Archtics,3,$133.29 ,2023,10,20000
17-May-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
17-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
17-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
17-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
18-May-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
18-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
18-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
18-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
19-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
19-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
19-May-23,Edmonton,Archtics,3,$320.70 ,2023,6,12000
19-May-23,Calgary,Archtics,5,$545.93 ,2023,10,20000
20-May-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
20-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
20-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
20-May-23,Edmonton,Archtics,9,"$1,064.97 ",2023,6,12000
21-May-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
21-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
21-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
21-May-23,Edmonton,Archtics,6,$695.22 ,2023,6,12000
22-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
22-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
22-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
22-May-23,Calgary,Archtics,2,$283.90 ,2023,10,20000
23-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
23-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
23-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
23-May-23,Calgary,Archtics,2,$128.48 ,2023,10,20000
24-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
24-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
24-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
24-May-23,Calgary,Archtics,2,$88.86 ,2023,10,20000
25-May-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
25-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
25-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
25-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
26-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
26-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
26-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
26-May-23,Calgary,Archtics,13,"$1,528.38 ",2023,10,20000
27-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
27-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
27-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
27-May-23,Calgary,Archtics,1,$141.95 ,2023,10,20000
28-May-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
28-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
28-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
28-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
29-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
29-May-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
29-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
29-May-23,Calgary,Archtics,11,"$1,251.41 ",2023,10,20000
30-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
30-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
30-May-23,Edmonton,Archtics,14,"$1,400.18 ",2023,6,12000
30-May-23,Calgary,Archtics,37,"$3,396.23 ",2023,10,20000
31-May-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
31-May-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
31-May-23,Edmonton,Archtics,2,$301.66 ,2023,6,12000
31-May-23,Calgary,Archtics,8,"$1,041.12 ",2023,10,20000
01-Jun-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
01-Jun-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
01-Jun-23,Edmonton,Archtics,2,$283.90 ,2023,6,12000
01-Jun-23,Calgary,Archtics,42,"$4,217.44 ",2023,10,20000
02-Jun-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
02-Jun-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
02-Jun-23,Calgary,Archtics,4,$331.08 ,2023,10,20000
02-Jun-23,Edmonton,Archtics,5,$535.57 ,2023,6,12000
03-Jun-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
03-Jun-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
03-Jun-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
03-Jun-23,Edmonton,Archtics,2,$136.52 ,2023,6,12000
04-Jun-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
04-Jun-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
04-Jun-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
04-Jun-23,Calgary,Archtics,2,$213.80 ,2023,10,20000
05-Jun-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
05-Jun-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
05-Jun-23,Edmonton,Archtics,2,$251.46 ,2023,6,12000
05-Jun-23,Calgary,Archtics,6,$705.82 ,2023,10,20000
06-Jun-23,Edmonton,Archtics,1,$61.19 ,2023,6,12000
06-Jun-23,Calgary,Archtics,27,"$2,802.72 ",2023,10,20000
06-Jun-23,Edmonton,Ticketmaster,312,"$26,962.84 ",2023,6,12000
06-Jun-23,Calgary,Ticketmaster,546,"$48,501.72 ",2023,10,20000
07-Jun-23,Edmonton,Archtics,1,$69.00 ,2023,6,12000
07-Jun-23,Calgary,Archtics,11,"$1,198.66 ",2023,10,20000
07-Jun-23,Edmonton,Ticketmaster,27,"$3,258.64 ",2023,6,12000
07-Jun-23,Calgary,Ticketmaster,55,"$6,038.60 ",2023,10,20000
08-Jun-23,Edmonton,Archtics,2,$194.80 ,2023,6,12000
08-Jun-23,Calgary,Archtics,19,"$2,240.09 ",2023,10,20000
08-Jun-23,Edmonton,Ticketmaster,45,"$4,617.40 ",2023,6,12000
08-Jun-23,Calgary,Ticketmaster,118,"$15,439.76 ",2023,10,20000
09-Jun-23,Calgary,Archtics,2,$191.42 ,2023,10,20000
09-Jun-23,Edmonton,Archtics,6,$748.36 ,2023,6,12000
09-Jun-23,Edmonton,Ticketmaster,23,"$2,992.71 ",2023,6,12000
09-Jun-23,Calgary,Ticketmaster,54,"$6,677.28 ",2023,10,20000
10-Jun-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
10-Jun-23,Edmonton,Archtics,2,$183.34 ,2023,6,12000
10-Jun-23,Calgary,Ticketmaster,11,"$1,381.52 ",2023,10,20000
10-Jun-23,Edmonton,Ticketmaster,13,"$1,741.81 ",2023,6,12000
11-Jun-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
11-Jun-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
11-Jun-23,Calgary,Ticketmaster,7,"$1,042.24 ",2023,10,20000
11-Jun-23,Edmonton,Ticketmaster,12,"$1,088.44 ",2023,6,12000
12-Jun-23,Edmonton,Archtics,-1,($61.19),2023,6,12000
12-Jun-23,Calgary,Archtics,2,$251.46 ,2023,10,20000
12-Jun-23,Edmonton,Ticketmaster,3,$430.96 ,2023,6,12000
12-Jun-23,Calgary,Ticketmaster,11,"$1,609.52 ",2023,10,20000
13-Jun-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
13-Jun-23,Calgary,Archtics,1,$26.96 ,2023,10,20000
13-Jun-23,Calgary,Ticketmaster,10,"$1,241.20 ",2023,10,20000
13-Jun-23,Edmonton,Ticketmaster,14,"$1,751.48 ",2023,6,12000
14-Jun-23,Edmonton,Archtics,3,$320.70 ,2023,6,12000
14-Jun-23,Calgary,Archtics,4,$427.60 ,2023,10,20000
14-Jun-23,Calgary,Ticketmaster,10,"$1,301.20 ",2023,10,20000
14-Jun-23,Edmonton,Ticketmaster,15,"$1,579.80 ",2023,6,12000
15-Jun-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
15-Jun-23,Calgary,Archtics,7,$797.90 ,2023,10,20000
15-Jun-23,Calgary,Ticketmaster,10,"$1,197.20 ",2023,10,20000
15-Jun-23,Edmonton,Ticketmaster,66,"$6,394.12 ",2023,6,12000
16-Jun-23,Edmonton,Archtics,2,$213.80 ,2023,6,12000
16-Jun-23,Calgary,Archtics,4,$389.60 ,2023,10,20000
16-Jun-23,Calgary,Ticketmaster,8,$674.56 ,2023,10,20000
16-Jun-23,Edmonton,Ticketmaster,14,"$1,636.48 ",2023,6,12000
17-Jun-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
17-Jun-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
17-Jun-23,Calgary,Ticketmaster,6,$505.92 ,2023,10,20000
17-Jun-23,Edmonton,Ticketmaster,8,"$1,182.56 ",2023,6,12000
18-Jun-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
18-Jun-23,Calgary,Archtics,2,$227.18 ,2023,10,20000
18-Jun-23,Calgary,Ticketmaster,7,$844.24 ,2023,10,20000
18-Jun-23,Edmonton,Ticketmaster,9,"$1,297.88 ",2023,6,12000
19-Jun-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
19-Jun-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
19-Jun-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
19-Jun-23,Edmonton,Ticketmaster,5,$388.60 ,2023,6,12000
20-Jun-23,Edmonton,Archtics,4,$473.32 ,2023,6,12000
20-Jun-23,Calgary,Archtics,7,$820.69 ,2023,10,20000
20-Jun-23,Edmonton,Ticketmaster,9,$964.88 ,2023,6,12000
20-Jun-23,Calgary,Ticketmaster,11,"$1,099.52 ",2023,10,20000
21-Jun-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
21-Jun-23,Calgary,Archtics,5,$580.22 ,2023,10,20000
21-Jun-23,Calgary,Ticketmaster,7,"$1,087.24 ",2023,10,20000
21-Jun-23,Edmonton,Ticketmaster,9,"$1,337.88 ",2023,6,12000
22-Jun-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
22-Jun-23,Calgary,Archtics,2,$251.46 ,2023,10,20000
22-Jun-23,Calgary,Ticketmaster,2,$280.64 ,2023,10,20000
22-Jun-23,Edmonton,Archtics,2,$283.90 ,2023,6,12000
23-Jun-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
23-Jun-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
23-Jun-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
23-Jun-23,Calgary,Ticketmaster,7,$844.24 ,2023,10,20000
24-Jun-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
24-Jun-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
24-Jun-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
24-Jun-23,Edmonton,Ticketmaster,2,$168.64 ,2023,6,12000
25-Jun-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
25-Jun-23,Calgary,Ticketmaster,0,$0.00 ,2023,10,20000
25-Jun-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
25-Jun-23,Edmonton,Ticketmaster,0,$0.00 ,2023,6,12000
26-Jun-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
26-Jun-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
26-Jun-23,Edmonton,Ticketmaster,2,$240.64 ,2023,6,12000
26-Jun-23,Calgary,Ticketmaster,4,$397.28 ,2023,10,20000
27-Jun-23,Calgary,Archtics,0,$0.00 ,2023,10,20000
27-Jun-23,Edmonton,Archtics,0,$0.00 ,2023,6,12000
